# 20250215
callsign,member_id,valid_from,valid_to
DL2YAK,2272,,
DL9NDW,2274,,
DL4FCK,2275,,
G0OGN,2279,,
OE6WTD,2281,,
DL1ASA,2285,,
RZ9OO,2286,,
W6FG,2288,,
DK6JU,2290,,
SWL-5N,2291,,
YO4NF,2292,,
HS0ZBS,2293,,
I2AV,2296,,
OE3ICS,2304,,
DF2AR,2306,,
DL5WK,2307,,
DL2RSS,2308,,
DL4DRA,2309,,
IK7JPJ,2312,,
DL1DSN,2314,,
DL1DRD,2316,,
OK1DLA,2317,,
ZB2EO,2318,,
DL2KDS,2319,,
DL6ECA,2325,,
DL2HEB,2327,,
DL1SUS,2329,,
DL2SWU,2330,,
DF3IR,2332,,
HA5CIU,2334,,
9A3Z,2335,,
OK1FAU,2338,,
DL4JNB,2339,,
OK2QQ,2340,,
OK1BB,2341,,
DL1MGV,2344,,
RV6BW,2346,,
HB9HLE,2347,,
SP5EVW,2351,,
G0SYP,2352,,
DL1EFD,2352,,
DL5XAT,2353,,
DG7EE,2354,,
DL1KTP,2361,,
DL1WW,2365,,
DL3YEI,2368,,
DL8RB,2369,,
YO4FRF,2370,,
DF2UL,2372,,
HB9EHJ,2374,,
DF8DX,2374,,
DJ5QX,2375,,
OK2PBH,2376,,
SP2QVS,2377,,
UA9OJ,2380,,
DL4MA,2381,,
DL9NEI,2383,,
RU3BK,2384,,
DL1JGS,2387,,
DK4GR,2388,,
DF2UK,2390,,
DM4TJ,2398,,
DL3EL,2400,,
SP9VEG,2402,,
DL5DRM,2405,,
PA7CW,2406,,
DF4BJ,2407,,
DL6UBM,2408,,
PF2D,2409,,
G0WOU,2412,,
DJ3DQ,2413,,
IK8VRP,2417,,
DL4FCH,2420,,
DL4JTH,2421,,
DL1DTX,2422,,
F5SPW,2424,,
G4ZIB,2425,,
DL1NEO,2427,,
F5NLX,2433,,
SP2OFK,2434,,
DJ2RG,2435,,
DL1BUG,2437,,
DF8DU,2438,,
DL2JTE,2441,,
DL8SAO,2443,,
DF6FQ,2444,,
DL6COR,2446,,
HA3GE,2447,,
HA8LKB,2448,,
DK9AR,2450,,
DK8RE,2451,,
S57AX,2452,,
SP4NDU,2453,,
DD9HK,2455,,
SQ2AJS,2457,,
HA8LUH,2458,,
SP5OXJ,2463,,
DF4IAM,2464,,
DL7VAF,2465,,
G0MRH,2467,,
DL1LDJ,2469,,
DK8HQ,2470,,
DK2MU,2471,,
DL4BBD,2472,,
JA9KHU,2474,,
HA7MB,2475,,
HA7MJ,2476,,
HA7JUT,2477,,
HA7JTW,2478,,
HA7NK,2479,,
HA7JTR,2480,,
HA7JTU,2481,,
HA7JTT,2482,,
HA7NL,2485,,
OE6VIE,2486,,
UY0CA,2487,,
I1EFC,2490,,
OE1GOA,2491,,
SP2SCX,2491,,
UR7CA,2492,,
HA7JTV,2493,,
HA7LD,2494,,
HA7MC,2495,,
HA7LR,2497,,
HA3RC,2498,,
R9MC,2501,,
HB9BOM,2502,,
DF6CM,2503,,
DL1NES,2505,,
DL5HP,2507,,
DF4BV,2511,,
DM4DB,2513,,
DL2RPS,2516,,
DL8UD,2518,,
UR4CWA,2519,,
DL1ALF,2520,,
DL1NEK,2522,,
OK6DJ,2532,,
DL4ABO,2534,,
DL9AY,2533,,
JH3JYS,2536,,
DL1KBA,2537,,
DK1SDR,2539,,
DL9KAA,2541,,
DL3FCP,2542,,
DL6ZNG,2543,,
DL1AH,2544,,
DG2FFI,2548,,
OL7HC,2549,,
DL1RS,2551,,
DL4VCC,2552,,
DF1ALA,2553,,
DL1RH,2554,,
I1HLI,2555,,
SQ1EIX,2556,,
DJ2UB,2557,,
OK1AYF,2558,,
DL1NUS,2559,,
DL2YDS,2560,,
T94YT,2561,,
DL3ECG,2562,,
DL7DAX,2566,,
DK2GP,2568,,
UR5UJ,2571,,
DL2SDS,2572,,
DL1AWM,2574,,
DL1STG,2578,,
ZS5ADU,2579,,
DL5SE,2583,,
PA3HBI,2584,,
DL4ABR,2585,,
DL5ZR,2587,,
DL5ZW,2588,,
IK6ARS,2592,,
DH1FG,2593,,
DL4MD,2595,,
DL7BPM,2596,,
S51M,2597,,
DK6JK,2598,,
DF9IC,2600,,
DL9OCI,2601,,
S59AV,2602,,
HB9CRX,2603,,
DJ1TM,2604,,
DL1MGT,2606,,
DH1PM,2607,,
DL4IV,2609,,
DL7BER,2610,,
DF5WA,2612,,
DJ8WK,2615,,
OE3KLU,2618,,
OE8CIQ,2619,,
DL3DUE,2620,,
DL9JON,2621,,
OE3EJB,2622,,
DM5MA,2623,,
DL8ULY,2624,,
DJ6OI,2625,,
MW0REN,2625,,
DJ5MW,2626,,
G4JKW,2627,,
F5MOG,2629,,
DK0KWS,2630,,
DK8FS,2631,,
DL1SET,2633,,
UT8NA,2634,,
DH4SG,2635,,
DL4KBS,2636,,
DL8AAM,2640,,
DJ1PR,2641,,
DL5AXJ,2642,,
DM3SQG,2643,,
DL1AVH,2644,,
5A1A,2645,,
DL1JDQ,2646,,
DF6QC,2649,,
DF5TA,2654,,
DL2IQ,2655,,
DM4CW,2656,,
DJ7ST,2657,,
EU1EU,2659,,
LZ2VP,2661,,
DF0FKB,2663,,
DL0MUE,2665,,
DJ5CW,2666,,
DJ5NN,2667,,
DL2FZN,2669,,
DL9ABD,2670,,
DF4WX,2673,,
DK5EM,2674,,
DL1NDY,2675,,
DH9DP,2677,,
DK4AN,2679,,
DL0DWD,2685,,
DF0IT,2686,,
OE1XKD,2687,,
DL1JSO,2690,,
DE0WAF,2692,,
DL5WS,2694,,
DF4ER,2696,,
PA3HEN,2697,,
PD2YL,2698,,
TF8GX,2700,,
DL4YR,2701,,
DL5GEO,2704,,
DH8NBL,2706,,
F8AWA,2710,,
DL0BLK,2711,,
DL3DRN,2712,,
DL8DZV,2713,,
DK3MP,2715,,
DL7AXM,2716,,
I6HWD,2718,,
DL7UVO,2719,,
PA7YI,2720,,
YU1JU,2723,,
DL7UZO,2724,,
SP2S,2725,,
SP2KJF,2726,,
SP9DUX,2727,,
DF4NXA,2728,,
DK9PD,2729,,
RA3BZ,2733,,
DL5GCJ,2735,,
DL3AS,2736,,
DF8KN,2742,,
DP0EPO,2743,,
DK6VV,2744,,
DL0RE,2745,,
HA5AZC,2746,,
OE2VLN,2747,,
PA3HBB,2748,,
DF7PM,2749,,
DJ1AT,2750,,
DK0XX,2751,,
LY1DL,2752,,
HB9BIN,2755,,
IZ1BPR,2756,,
IK1SLE,2757,,
DL5WM,2759,,
DL2FDL,2762,,
9A3FO,2764,,
DG5YUK,2765,,
RN6MD,2766,,
DL4WD,2767,,
DL2BCM,2773,,
DK5AN,2775,,
DH2FW,2778,,
DJ6HB,2779,,
US1MM,2782,,
DL2RUB,2783,,
DK7TU,2785,,
DK1BN,2790,,
SP7JYM,2792,,
DL4LBQ,2794,,
RX3AP,2796,,
DH5ST,2797,,
SM3NAB,2798,,
DL0XX,2800,,
G4OGB,2801,,
DK3DUA,2804,,
HS0ZFE,2805,,
DL6NAN,2806,,
DH0BRO,2807,,
DF2CH,2809,,
DL1TFA,2811,,
DF9DX,2813,,
RZ6MF,2814,,
RX6LGE,2815,,
DK3IP,2817,,
DF7FC,2818,,
DE0TMD,2822,,
DF1LON,2825,,
DL6IC,2826,,
DL4ZZ,2830,,
YU1AS,2832,,
DL6AE,2834,,
DL1EKG,2835,,
DL2AL,2836,,
DL1KDW,2838,,
DF6FR,2839,,
HA3HS,2841,,
DF9JZ,2842,,
DF9LP,2844,,
DL0MOL,2845,,
DJ3FR,2846,,
DL2RTJ,2848,,
DM5EE,2850,,
DL4CC,2853,,
DJ2MX,2855,,
DK2PU,2856,,
DL9LBG,2859,,
DL2VEL,2863,,
HB9AGO,2864,,
S53MA,2865,,
DK5AX,2866,,
PA0SIM,2867,,
DL2FCB,2870,,
OE7GFT,2871,,
ON6CN,2872,,
DL3KUD,2875,,
DL2DVE,2876,,
DH1PAL,2877,,
F6HMJ,2878,,
DL3GA,2879,,
DL9TZ,2880,,
DH1GAL,2881,,
DL2CC,2883,,
DL3KC,2884,,
DJ5CL,2886,,
DF3TE,2888,,
DL7GW,2889,,
ON4BAR,2890,,
DL1NUX,2896,,
DH4PB,2899,,
DH3IAM,2900,,
DL7DAN,2901,,
DL0HEX,2902,,
F5FYO,2903,,
DG9TM,2906,,
DL6BC,2907,,
DL3YDY,2908,,
DK1GS,2909,,
DL3JVN,2911,,
DL3HRP,2912,,
PA7RA,2914,,
SP9WAV,2916,,
DL8GAM,2917,,
DL6ON,2918,,
DL3CW,2921,,
DL2HWB,2923,,
DL4FDI,2924,,
DL0MFL,2925,,
OK1AYZ,2926,,
DK6NN,2927,,
DL4LE,2928,,
DK2JX,2929,,
OE6GWG,2930,,
DL8RAM,2934,,
UA1CEC,2935,,
RW3DOX,2936,,
PA9CW,2939,,
DK1MBN,2940,,
DJ9BX,2942,,
OM7VF,2947,,
DL1ZL,2948,,
DL1ZK,2949,,
DL6MDD,2950,,
SV1EDY,2952,,
DL1DSW,2956,,
DL4KE,2957,,
PA5BM,2962,,
PA0LPE,2963,,
DF4OR,2965,,
DJ2FH,2968,,
DL8MFL,2969,,
DK8OL,2970,,
DH1PL,2972,,
DL1SEW,2977,,
OK1SRD,2978,,
DF3GU,2980,,
OK1BZ,2981,,
VA3UU,2982,,
DK1WV,2985,,
DL7JSK,2986,,
DH2SN,2990,,
DF7WL,2991,,
SP1EG,2993,,
DL6ES,2993,,
DL6ABB,2994,,
UT5AT,2995,,
DK0RTL,2996,,
DL5NCN,2997,,
DK3QZ,2999,,
DL8LAQ,3002,,
DL2KBJ,3003,,
KF5HVE,3003,,
DF7VY,3004,,
DK4KW,3006,,
DL3JAB,3008,,
DL1YEN,3009,,
SP1JW,3011,,
DJ2MKR,3012,,
DL1RI,3013,,
DF9CW,3014,,
DK1QO,3017,,
DH3FBS,3018,,
DL1AVA,3023,,
S57LO,3025,,
IN3ZWF,3026,,
